elev,xcoord,ycoord,id,dist,dist_total
1957.34,-122.190059,42.727151,4882,836.679176002,3603963.94438236
1916.58,-122.194167,42.734047,4883,836.679176002,3604800.62355836
1851.76,-122.193775,42.745365,4884,1257.699884903,3606058.32344326
1853.42,-122.194884,42.758715,4885,1154.430465004,3607212.75390827
1904.64,-122.191492,42.768802,4886,968.828796737,3608181.582705
1976.32,-122.186451,42.776693,4887,968.828796737,3609150.41150174
2056.33,-122.174752,42.782903,4888,1184.266089519,3610334.67759126
1977.33,-122.175175,42.793559,4889,1174.321133137,3611508.9987244
1925.76,-122.175887,42.804117,4890,1073.600849422,3612582.59957382
1923.39,-122.17879,42.813542,4891,639.919594971,3613222.51916879
1966.5,-122.180601,42.819146,4892,639.919594971,3613862.43876376
2032.01,-122.182601,42.828374,4893,1038.096098903,3614900.53486266
2004.92,-122.191134,42.837128,4894,937.118804657,3615837.65366732
1935.9,-122.19365,42.845358,4895,937.118804657,3616774.77247198
1891.89,-122.193153,42.858432,4896,1452.956713996,3618227.72918597
1890.51,-122.181992,42.868542,4897,1134.594674319,3619362.32386029
1910.34,-122.174714,42.87724,4898,893.330603692,3620255.65446399
1908.05,-122.16718,42.883068,4899,687.246644853,3620942.90110884
1860.75,-122.167753,42.88924,4900,687.246644854,3621630.14775369
1895.96,-122.167937,42.897157,4901,879.633128076,3622509.78088177
1971.36,-122.163378,42.904207,4902,867.194592415,3623376.97547418
2049.73,-122.154695,42.906169,4903,646.860413598,3624023.83588778
2158.13,-122.149292,42.910427,4904,646.860413598,3624670.69630138
2181.48,-122.155273,42.91562,4905,755.862112368,3625426.55841375
2176.35,-122.16281,42.921049,4906,862.291987625,3626288.85040137
2190.19,-122.167535,42.927991,4907,669.095834355,3626957.94623573
2183.66,-122.169485,42.933841,4908,669.095834355,3627627.04207008
2284.85,-122.172205,42.940924,4909,747.44563181,3628374.48770189
2335.06,-122.1696,42.947374,4910,747.445631809,3629121.9333337
2324.48,-122.168211,42.95601,4911,966.036538948,3630087.96987265
2269.2,-122.159746,42.960307,4912,839.617875181,3630927.58774783
2203.71,-122.15075,42.968386,4913,1159.411808117,3632086.99955595
2161.51,-122.147006,42.981017,4914,1031.380817731,3633118.38037368
2087.19,-122.138847,42.98811,4915,757.759557789,3633876.13993147
2012.47,-122.131051,42.991821,4916,859.947010039,3634736.08694151
1956.9,-122.133574,42.999337,4917,859.947010039,3635596.03395155
1894.41,-122.126965,43.009122,4918,1213.276942269,3636809.31089381
1850.65,-122.115795,43.014642,4919,1197.720155532,3638007.03104935
1838.14,-122.107933,43.02375,4920,1197.720155532,3639204.75120488
1886.4,-122.089114,43.037247,4921,855.527406855,3640060.27861173
1886.95,-122.096415,43.042781,4922,855.527406856,3640915.80601859
1848.08,-122.106326,43.051753,4923,1282.813614858,3642198.61963345
1811.12,-122.107294,43.067694,4924,1232.633428173,3643431.25306162
1807.03,-122.098673,43.076814,4925,1073.9344935,3644505.18755512
1808.42,-122.093455,43.085692,4926,414.723176851,3644919.91073197
1804.86,-122.091802,43.089223,4927,414.723176851,3645334.63390882
1827.35,-122.082467,43.102636,4928,1191.208162989,3646525.84207181
1920.96,-122.081365,43.113328,4929,1046.511809681,3647572.35388149
2020.37,-122.081926,43.122739,4930,1046.511809681,3648618.86569117
2091.19,-122.07535,43.130793,4931,804.041263841,3649422.90695501
2149.06,-122.082442,43.135833,4932,583.273433395,3650006.18038841
2170.77,-122.080234,43.140828,4933,583.273433395,3650589.4538218
2196.97,-122.074661,43.143664,4934,552.104026178,3651141.55784798
2225.6,-122.079081,43.151085,4935,831.599822942,3651973.15767092
2224.7,-122.073663,43.157433,4936,567.187656325,3652540.34532725
2244,-122.071934,43.162379,4937,567.187656325,3653107.53298357
2131.9,-122.065458,43.161098,4938,545.560967295,3653653.09395087
2151.5,-122.062272,43.170642,4939,1091.495927065,3654744.58987793
2162.5,-122.058432,43.18451,4940,1201.219357166,3655945.8092351
2199.94,-122.050883,43.193805,4941,1251.459172122,3657197.26840722
2238.18,-122.045385,43.204327,4942,1251.459172122,3658448.72757934
2288.57,-122.034652,43.21428,4943,1396.150764201,3659844.87834355
2211.69,-122.02395,43.224112,4944,815.520262621,3660660.39860617
2111.36,-122.015998,43.228592,4945,713.513623883,3661373.91223005
2015.39,-122.010605,43.223523,4946,713.513623883,3662087.42585393
1969.33,-122.005374,43.23235,4947,1068.772867994,3663156.19872193
1902.9,-121.996045,43.239195,4948,1029.476883172,3664185.6756051
1925.42,-121.986388,43.245197,4949,1029.476883172,3665215.15248827
1990.32,-121.990917,43.256056,4950,1261.22782709,3666476.38031536
2052.23,-121.989987,43.268853,4951,1423.723002079,3667900.10331744
1980.68,-121.99734,43.280713,4952,1094.980156805,3668995.08347424
2026.22,-122.007281,43.287376,4953,1154.485654629,3670149.56912887
1941.34,-122.012131,43.297145,4954,1154.485654629,3671304.0547835
1891.47,-122.002356,43.305951,4955,1128.006285127,3672432.06106863
1937.43,-122.008667,43.314998,4956,777.450659462,3673209.51172809
1999.12,-122.017468,43.317768,4957,777.450659462,3673986.96238755
1963.76,-122.013866,43.326495,4958,1012.626759048,3674999.5891466
1941.03,-122.009184,43.335888,4959,1110.491839127,3676110.08098573
1875.93,-122.013808,43.347399,4960,1332.69776498,3677442.77875071
1792.64,-122.02135,43.3583,4961,1022.026806398,3678464.80555711
1780.41,-122.03099,43.364229,4962,976.424966763,3679441.23052387
1839.66,-122.039433,43.370498,4963,976.424966763,3680417.65549063
1898.06,-122.048187,43.377736,4964,392.761571642,3680810.41706227
1967.5,-122.0516,43.380246,4965,392.761571642,3681203.17863391
2103.09,-122.061777,43.38914,4966,1082.265194086,3682285.443828
2154.77,-122.06013,43.398807,4967,1082.265194086,3683367.70902209
2142.31,-122.07279,43.410178,4968,1144.020089225,3684511.72911131
2034.75,-122.082845,43.41741,4969,720.452812344,3685232.18192366
1914.18,-122.088543,43.42239,4970,720.452812344,3685952.634736
1857.21,-122.096162,43.428162,4971,839.120723006,3686791.755459
1828.84,-122.101807,43.434496,4972,839.120723006,3687630.87618201
1777.55,-122.110332,43.441218,4973,874.166856869,3688505.04303888
1728.77,-122.120867,43.442945,4974,776.12779199,3689281.17083087
1699,-122.129299,43.44627,4975,755.510505627,3690036.6813365
1701.61,-122.134846,43.451739,4976,755.510505627,3690792.19184212
1707.27,-122.134633,43.462984,4977,739.246503194,3691531.43834532
1723.66,-122.139438,43.468643,4978,600.469634158,3692131.90797948
1743.51,-122.142082,43.473693,4979,600.469634158,3692732.37761363
1799.98,-122.139703,43.482056,4980,808.144161354,3693540.52177499
1861.6,-122.136672,43.488987,4981,808.144161354,3694348.66593634
1919.01,-122.133712,43.4999,4982,861.517919209,3695210.18385555
2010.69,-122.142325,43.504463,4983,906.103768961,3696116.28762451
2090.93,-122.135638,43.511007,4984,906.10376896,3697022.39139347
2133.88,-122.131978,43.520957,4985,1144.397239492,3698166.78863296
2102.73,-122.11829,43.522242,4986,1252.849945473,3699419.63857844
2110.33,-122.122113,43.53317,4987,1252.849945473,3700672.48852391
2115.53,-122.131982,43.540493,4988,1139.413485921,3701811.90200983
2028.25,-122.131553,43.553227,4989,1415.215390055,3703227.11739989
1916.3,-122.117665,43.561493,4990,1283.379624711,3704510.4970246
1805.45,-122.102793,43.565552,4991,1296.311136475,3705806.80816107
1732.67,-122.09232,43.574392,4992,1026.686548875,3706833.49470995
1659.85,-122.080153,43.577065,4993,1026.686548875,3707860.18125882
1613.84,-122.07085,43.58732,4994,1136.739162481,3708996.9204213
1530.62,-122.057668,43.590908,4995,960.147445335,3709957.06786664
1574.88,-122.046145,43.593038,4996,879.069308361,3710836.137175
1578.15,-122.03598,43.59587,4997,246.909364658,3711083.04653966
1549.98,-122.033567,43.597235,4998,246.909364659,3711329.95590432
1607.65,-122.025343,43.59575,4999,670.575415331,3712000.53131965
1641.42,-122.017335,43.594152,5000,579.574469317,3712580.10578896
1672.03,-122.010169,43.594445,5001,582.834781861,3713162.94057082
1685.04,-122.003136,43.593266,5002,390.288837729,3713553.22940855
1707.09,-121.99873,43.59471,5003,390.288837729,3713943.51824628
1744.46,-121.996395,43.602557,5004,891.989688128,3714835.50793441
1782.64,-121.999914,43.610079,5005,461.648035492,3715297.1559699
1874.45,-122.003513,43.613308,5006,461.648035492,3715758.80400539
1896.45,-122.001715,43.622142,5007,827.886569939,3716586.69057533
1851.96,-122.001056,43.629578,5008,827.886569939,3717414.57714527
1805.68,-122.007134,43.634199,5009,710.059097997,3718124.63624327
1685.66,-122.008063,43.642427,5010,917.241781881,3719041.87802515
1642.33,-121.996419,43.65173,5011,1105.60997755,3720147.4880027
1657.72,-121.988985,43.66009,5012,997.020357941,3721144.50836064
1694.97,-121.988233,43.669047,5013,997.02035794,3722141.52871858
1790.91,-121.99571,43.676448,5014,1019.687586516,3723161.2163051
1842.55,-121.994608,43.687289,5015,1128.923955659,3724290.14026076
1932.62,-121.993054,43.697387,5016,821.153942741,3725111.2942035
1980.62,-121.994834,43.704664,5017,821.153942741,3725932.44814624
1987.91,-121.992645,43.712208,5018,856.554702863,3726789.0028491
1930.39,-121.989399,43.719653,5019,867.596841573,3727656.59969067
1915.41,-121.982701,43.725008,5020,803.264767878,3728459.86445855
1861.77,-121.975174,43.729924,5021,814.439654192,3729274.30411274
1793.61,-121.977725,43.737017,5022,814.439654192,3730088.74376694
1746.56,-121.976232,43.746187,5023,761.449094675,3730850.19286161
1793.66,-121.974156,43.752873,5024,761.449094675,3731611.64195629
1818.85,-121.969088,43.760496,5025,737.219841406,3732348.86179769
1820.27,-121.968307,43.767107,5026,726.86718184,3733075.72897953
1822.04,-121.9683,43.773649,5027,726.86718184,3733802.59616137
1798.11,-121.9667,43.783347,5028,1068.349967176,3734870.94612855
1734.92,-121.967255,43.792954,5029,1068.349967176,3735939.29609572
1695.92,-121.963082,43.803346,5030,1202.485566582,3737141.78166231
1694.63,-121.96112,43.814735,5031,1136.223631121,3738278.00529343
1711.8,-121.957819,43.824678,5032,852.445621518,3739130.45091494
1738.69,-121.953962,43.831824,5033,852.445621518,3739982.89653646
1729.54,-121.947329,43.837699,5034,650.669647979,3740633.56618444
1763.68,-121.951845,43.842558,5035,581.306444673,3741214.87262911
1789.37,-121.957351,43.845948,5036,583.601559872,3741798.47418899
1851.4,-121.962294,43.849794,5037,645.316604944,3742443.79079393
1812.46,-121.960339,43.855427,5038,562.510627011,3743006.30142094
1807.18,-121.959954,43.860482,5039,562.510627011,3743568.81204795
1808.04,-121.954051,43.866633,5040,773.629230034,3744342.44127799
1785.11,-121.951542,43.873355,5041,773.629230033,3745116.07050802
1745.09,-121.952483,43.881643,5042,923.978825606,3746040.04933363
1704.96,-121.942054,43.885302,5043,866.070190279,3746906.1195239
1666.54,-121.936066,43.891783,5044,866.070190279,3747772.18971418
1625.67,-121.927312,43.899441,5045,970.552859133,3748742.74257332
1615.37,-121.918172,43.905153,5046,953.674400655,3749696.41697397
1602.56,-121.916028,43.913595,5047,953.674400655,3750650.09137463
1560.68,-121.908922,43.921391,5048,1037.339021269,3751687.4303959
1540.61,-121.896668,43.923023,5049,662.998731708,3752350.4291276
1557.08,-121.89693,43.928987,5050,662.998731708,3753013.42785931
1564.3,-121.896797,43.935321,5051,703.857575947,3753717.28543526
1597.49,-121.883782,43.937613,5052,1014.448474728,3754731.73390999
1620.38,-121.876517,43.945083,5053,907.497152814,3755639.2310628
1683.18,-121.880085,43.952833,5054,873.196704918,3756512.42776772
1694.03,-121.882031,43.960565,5055,873.196704918,3757385.62447264
1708.7,-121.885849,43.967625,5056,842.167485744,3758227.79195838
1722.97,-121.87998,43.974154,5057,864.915325882,3759092.70728426
1670.02,-121.871465,43.978238,5058,820.194021423,3759912.90130569
1646.73,-121.860724,43.974918,5059,797.067801812,3760709.9691075
1620.85,-121.851133,43.976786,5060,797.067801812,3761507.03690931
1610.56,-121.842086,43.980946,5061,860.556913395,3762367.59382271
1612.86,-121.82918,43.982738,5062,760.342431758,3763127.93625446
1626.81,-121.824643,43.988746,5063,760.342431758,3763888.27868622
1613.4,-121.827961,43.996465,5064,898.022732307,3764786.30141853
1689.54,-121.825309,44.006659,5065,910.906411649,3765697.20783018
1758.77,-121.822994,44.014685,5066,910.906411649,3766608.11424183
1846.39,-121.828147,44.021515,5067,376.193867413,3766984.30810924
1922.67,-121.828724,44.024875,5068,376.193867414,3767360.50197665
1948.89,-121.82803,44.029172,5069,480.682401148,3767841.1843778
1855.1,-121.829929,44.03511,5070,677.122041147,3768518.30641895
1832.98,-121.819094,44.039698,5071,1007.051847471,3769525.35826642
1896.04,-121.809806,44.049209,5072,1292.651868197,3770818.01013462
1848.48,-121.810367,44.064591,5073,1181.165786586,3771999.1759212
1825.89,-121.818549,44.073434,5074,788.231784658,3772787.40770586
1741.27,-121.818527,44.080528,5075,580.429817051,3773367.83752291
1846.87,-121.817983,44.085737,5076,580.429817052,3773948.26733996
1901.7,-121.813882,44.093702,5077,943.997667784,3774892.26500775
1923.96,-121.812442,44.107132,5078,1082.325084564,3775974.59009231
1984.81,-121.814322,44.116778,5079,1082.325084564,3777056.91517688
1908.96,-121.820663,44.127652,5080,1221.275468986,3778278.19064586
1943.85,-121.819977,44.138632,5081,1221.275468986,3779499.46611485
2025.35,-121.816573,44.150438,5082,1339.7993829,3780839.26549775
1996.28,-121.818257,44.163253,5083,1030.176690279,3781869.44218803
2012.28,-121.816198,44.172405,5084,1030.176690279,3782899.61887831
1915.72,-121.81903,44.182482,5085,993.390889766,3783893.00976807
1915.77,-121.811648,44.189673,5086,993.390889766,3784886.40065784
2003.36,-121.79962,44.190312,5087,565.510408396,3785451.91106623
2079.15,-121.793417,44.192758,5088,565.510408396,3786017.42147463
1967.03,-121.793295,44.201675,5089,990.870199491,3787008.29167412
1950.66,-121.787942,44.214057,5090,1440.829639673,3788449.12131379
1885.26,-121.775458,44.223275,5091,1030.93296054,3789480.05427433
1841.44,-121.774892,44.232544,5092,1030.93296054,3790510.98723487
1789.19,-121.773234,44.242868,5093,814.7564983,3791325.74373317
1694.88,-121.779789,44.248486,5094,814.7564983,3792140.50023147
1645.27,-121.787595,44.253707,5095,729.034897094,3792869.53512857
1623.91,-121.794462,44.25803,5096,729.034897094,3793598.57002566
1614.61,-121.802664,44.259184,5097,215.841922975,3793814.41194864
1617.44,-121.8052,44.259856,5098,215.841922975,3794030.25387161
1629.68,-121.81334,44.264282,5099,767.076986501,3794797.33085811
1689.14,-121.819902,44.269324,5100,767.076986501,3795564.40784461
1806.78,-121.82635,44.27809,5101,881.052473334,3796445.46031795
1860.61,-121.830912,44.28531,5102,881.052473334,3797326.51279128
1806.96,-121.832654,44.2959,5103,798.068509245,3798124.58130053
1693.86,-121.826236,44.301408,5104,798.068509245,3798922.64980977
1612.18,-121.817847,44.308842,5105,1063.225569498,3799985.87537927
1736.95,-121.83409,44.312637,5106,1396.281510444,3801382.15688971
1774.54,-121.847484,44.317229,5107,1283.103959082,3802665.2608488
1763.07,-121.854395,44.327656,5108,1283.103959082,3803948.36480788
1660.56,-121.868107,44.335508,5109,965.271563066,3804913.63637094
1597.23,-121.868275,44.344194,5110,965.271563067,3805878.90793401
1500.33,-121.869172,44.355491,5111,1062.849358116,3806941.75729213
1466.35,-121.863825,44.364253,5112,917.765929394,3807859.52322152
1461.82,-121.855693,44.3701,5113,847.663589706,3808707.18681123
1431.16,-121.855585,44.377728,5114,847.663589706,3809554.85040093
1440.25,-121.849301,44.389097,5115,1231.481980657,3810786.33238159
1452.1,-121.849687,44.400176,5116,1061.101620422,3811847.43400201
1484.51,-121.852453,44.409517,5117,1061.101620422,3812908.53562243
1465.09,-121.8512,44.422763,5118,874.762983227,3813783.29860566
1523.11,-121.849158,44.430498,5119,874.762983227,3814658.06158889
1584.91,-121.855003,44.437512,5120,907.765806199,3815565.82739509
1670.54,-121.848091,44.443623,5121,608.638424527,3816174.46581962
1757.23,-121.845104,44.448665,5122,608.638424527,3816783.10424414
1806.64,-121.847101,44.459858,5123,399.273598029,3817182.37784217
1876.31,-121.848464,44.463316,5124,399.27359803,3817581.6514402
1919.57,-121.853275,44.468447,5125,444.649103248,3818026.30054345
1919.93,-121.850524,44.47193,5126,444.649103248,3818470.9496467
1917.97,-121.851137,44.479426,5127,834.393630646,3819305.34327734
1967.55,-121.848634,44.488151,5128,989.772373095,3820295.11565044
1864.05,-121.840042,44.496657,5129,1056.080388193,3821351.19603863
1779.77,-121.831342,44.503837,5130,829.988263311,3822181.18430194
1682.61,-121.82176,44.506798,5131,829.464558315,3823010.64886026
1655.23,-121.814548,44.512191,5132,937.282863111,3823947.93172337
1671.72,-121.813665,44.520602,5133,937.282863111,3824885.21458648
1768.82,-121.814463,44.531799,5134,946.051624585,3825831.26621106
1880.58,-121.814234,44.540311,5135,946.051624585,3826777.31783565
1906.46,-121.803719,44.553917,5136,1740.388570865,3828517.70640651
1932.59,-121.801192,44.569474,5137,1299.562009682,3829817.2684162
1958.48,-121.801623,44.581165,5138,1299.562009682,3831116.83042588
1906.06,-121.796122,44.592163,5139,1297.891941687,3832414.72236757
1912.64,-121.804652,44.60463,5140,1027.128878664,3833441.85124623
1900.76,-121.808573,44.613438,5141,745.774874428,3834187.62612066
1804.28,-121.817053,44.616328,5142,745.774874428,3834933.40099508
1750.55,-121.81287,44.627908,5143,1110.37029085,3836043.77128593
1793.58,-121.816885,44.63748,5144,807.124808126,3836850.89609406
1731.46,-121.826373,44.6401,5145,914.814378775,3837765.71047284
1634.77,-121.830815,44.647697,5146,421.817816868,3838187.5282897
